,Unnamed: 0_x,Content ID,Reaction Type,Datetime,Content Type,Category,Sentiment,Score
233,244,5118e9c5-1377-4cc5-a486-65b35b7b7b76,scared,2020-10-31 21:46:10,GIF,science,negative,15
234,245,5118e9c5-1377-4cc5-a486-65b35b7b7b76,heart,2020-10-12 09:40:05,GIF,science,positive,60
235,246,5118e9c5-1377-4cc5-a486-65b35b7b7b76,want,2020-12-12 12:22:24,GIF,science,positive,70
236,247,5118e9c5-1377-4cc5-a486-65b35b7b7b76,like,2021-01-09 16:37:02,GIF,science,positive,50
237,248,5118e9c5-1377-4cc5-a486-65b35b7b7b76,hate,2020-08-23 04:39:40,GIF,science,negative,5
238,249,5118e9c5-1377-4cc5-a486-65b35b7b7b76,love,2020-12-22 04:20:41,GIF,science,positive,65
239,250,5118e9c5-1377-4cc5-a486-65b35b7b7b76,disgust,2020-11-07 08:49:52,GIF,science,negative,0
240,251,5118e9c5-1377-4cc5-a486-65b35b7b7b76,adore,2021-04-17 22:45:10,GIF,science,positive,72
241,252,5118e9c5-1377-4cc5-a486-65b35b7b7b76,scared,2021-04-21 00:21:08,GIF,science,negative,15
242,253,5118e9c5-1377-4cc5-a486-65b35b7b7b76,intrigued,2020-07-19 10:33:01,GIF,science,positive,45
243,254,5118e9c5-1377-4cc5-a486-65b35b7b7b76,intrigued,2020-07-06 02:08:44,GIF,science,positive,45
244,255,5118e9c5-1377-4cc5-a486-65b35b7b7b76,love,2021-03-26 05:42:40,GIF,science,positive,65
245,258,0be59876-d70c-486c-8e0b-a06bef7a2cd6,cherish,2020-09-13 11:24:46,GIF,tennis,positive,70
246,259,0be59876-d70c-486c-8e0b-a06bef7a2cd6,worried,2021-01-28 21:06:52,GIF,tennis,negative,12
247,260,0be59876-d70c-486c-8e0b-a06bef7a2cd6,indifferent,2021-01-20 01:15:51,GIF,tennis,neutral,20
248,261,0be59876-d70c-486c-8e0b-a06bef7a2cd6,super love,2020-09-03 01:15:28,GIF,tennis,positive,75
249,262,0be59876-d70c-486c-8e0b-a06bef7a2cd6,worried,2021-01-09 10:46:06,GIF,tennis,negative,12
250,263,0be59876-d70c-486c-8e0b-a06bef7a2cd6,indifferent,2020-09-19 22:29:36,GIF,tennis,neutral,20
251,264,0be59876-d70c-486c-8e0b-a06bef7a2cd6,super love,2021-05-29 07:21:43,GIF,tennis,positive,75
252,265,0be59876-d70c-486c-8e0b-a06bef7a2cd6,worried,2021-05-15 19:04:28,GIF,tennis,negative,12
253,266,0be59876-d70c-486c-8e0b-a06bef7a2cd6,intrigued,2020-08-15 12:27:11,GIF,tennis,positive,45
254,267,0be59876-d70c-486c-8e0b-a06bef7a2cd6,disgust,2021-03-31 15:51:15,GIF,tennis,negative,0
255,268,0be59876-d70c-486c-8e0b-a06bef7a2cd6,peeking,2021-02-15 03:32:10,GIF,tennis,neutral,35
256,269,0be59876-d70c-486c-8e0b-a06bef7a2cd6,scared,2021-03-29 19:03:01,GIF,tennis,negative,15
257,270,0be59876-d70c-486c-8e0b-a06bef7a2cd6,scared,2020-07-29 10:40:21,GIF,tennis,negative,15
258,271,0be59876-d70c-486c-8e0b-a06bef7a2cd6,hate,2021-05-08 13:47:13,GIF,tennis,negative,5
259,272,0be59876-d70c-486c-8e0b-a06bef7a2cd6,heart,2020-11-06 02:36:08,GIF,tennis,positive,60
260,273,0be59876-d70c-486c-8e0b-a06bef7a2cd6,super love,2020-07-25 16:31:01,GIF,tennis,positive,75
261,274,0be59876-d70c-486c-8e0b-a06bef7a2cd6,worried,2020-12-04 00:56:40,GIF,tennis,negative,12
262,275,0be59876-d70c-486c-8e0b-a06bef7a2cd6,super love,2020-09-22 02:08:51,GIF,tennis,positive,75
263,276,0be59876-d70c-486c-8e0b-a06bef7a2cd6,hate,2020-07-05 05:50:42,GIF,tennis,negative,5
264,277,0be59876-d70c-486c-8e0b-a06bef7a2cd6,want,2020-10-20 12:11:09,GIF,tennis,positive,70
265,278,0be59876-d70c-486c-8e0b-a06bef7a2cd6,heart,2021-01-11 06:02:02,GIF,tennis,positive,60
266,279,0be59876-d70c-486c-8e0b-a06bef7a2cd6,want,2021-02-28 07:51:53,GIF,tennis,positive,70
267,280,0be59876-d70c-486c-8e0b-a06bef7a2cd6,intrigued,2020-12-06 13:45:28,GIF,tennis,positive,45
268,281,0be59876-d70c-486c-8e0b-a06bef7a2cd6,peeking,2021-05-05 09:54:26,GIF,tennis,neutral,35
269,282,0be59876-d70c-486c-8e0b-a06bef7a2cd6,interested,2020-08-27 18:36:22,GIF,tennis,positive,30
270,283,0be59876-d70c-486c-8e0b-a06bef7a2cd6,heart,2020-10-15 01:29:34,GIF,tennis,positive,60
271,284,0be59876-d70c-486c-8e0b-a06bef7a2cd6,peeking,2021-01-15 11:33:42,GIF,tennis,neutral,35
272,285,0be59876-d70c-486c-8e0b-a06bef7a2cd6,intrigued,2021-03-01 20:26:23,GIF,tennis,positive,45
273,286,0be59876-d70c-486c-8e0b-a06bef7a2cd6,peeking,2020-11-28 02:11:34,GIF,tennis,neutral,35
274,287,0be59876-d70c-486c-8e0b-a06bef7a2cd6,heart,2020-06-26 19:05:37,GIF,tennis,positive,60
275,288,0be59876-d70c-486c-8e0b-a06bef7a2cd6,cherish,2020-12-30 13:37:07,GIF,tennis,positive,70
276,289,0be59876-d70c-486c-8e0b-a06bef7a2cd6,super love,2021-02-14 21:15:34,GIF,tennis,positive,75
277,290,0be59876-d70c-486c-8e0b-a06bef7a2cd6,cherish,2021-03-27 20:07:46,GIF,tennis,positive,70
278,291,0be59876-d70c-486c-8e0b-a06bef7a2cd6,dislike,2020-08-23 07:38:36,GIF,tennis,negative,10
279,292,0be59876-d70c-486c-8e0b-a06bef7a2cd6,heart,2020-11-09 08:23:03,GIF,tennis,positive,60
280,293,0be59876-d70c-486c-8e0b-a06bef7a2cd6,hate,2021-05-12 20:45:29,GIF,tennis,negative,5
281,294,0be59876-d70c-486c-8e0b-a06bef7a2cd6,hate,2021-04-15 13:23:20,GIF,tennis,negative,5
282,295,0be59876-d70c-486c-8e0b-a06bef7a2cd6,peeking,2020-08-16 22:58:59,GIF,tennis,neutral,35
283,296,0be59876-d70c-486c-8e0b-a06bef7a2cd6,disgust,2020-09-11 16:22:49,GIF,tennis,negative,0
284,297,0be59876-d70c-486c-8e0b-a06bef7a2cd6,intrigued,2021-04-13 01:43:25,GIF,tennis,positive,45
285,298,0be59876-d70c-486c-8e0b-a06bef7a2cd6,cherish,2020-12-13 15:59:17,GIF,tennis,positive,70
286,299,0be59876-d70c-486c-8e0b-a06bef7a2cd6,dislike,2020-12-03 08:08:06,GIF,tennis,negative,10
287,300,0be59876-d70c-486c-8e0b-a06bef7a2cd6,disgust,2020-10-13 16:31:34,GIF,tennis,negative,0
288,301,0be59876-d70c-486c-8e0b-a06bef7a2cd6,want,2020-12-04 10:04:19,GIF,tennis,positive,70
289,302,0be59876-d70c-486c-8e0b-a06bef7a2cd6,peeking,2021-01-25 11:00:32,GIF,tennis,neutral,35
290,303,0be59876-d70c-486c-8e0b-a06bef7a2cd6,hate,2021-05-04 19:40:16,GIF,tennis,negative,5
291,304,0be59876-d70c-486c-8e0b-a06bef7a2cd6,disgust,2020-07-23 19:31:31,GIF,tennis,negative,0
292,306,81abd65a-3b76-4574-a0a7-db6bf7184ae2,love,2021-01-06 06:08:01,video,food,positive,65
293,307,81abd65a-3b76-4574-a0a7-db6bf7184ae2,worried,2020-10-21 03:48:31,video,food,negative,12
294,308,81abd65a-3b76-4574-a0a7-db6bf7184ae2,worried,2021-02-23 22:36:09,video,food,negative,12
295,309,81abd65a-3b76-4574-a0a7-db6bf7184ae2,super love,2021-01-26 01:00:43,video,food,positive,75
296,310,81abd65a-3b76-4574-a0a7-db6bf7184ae2,peeking,2020-12-18 14:07:00,video,food,neutral,35
297,311,81abd65a-3b76-4574-a0a7-db6bf7184ae2,indifferent,2021-05-23 23:27:54,video,food,neutral,20
298,312,81abd65a-3b76-4574-a0a7-db6bf7184ae2,worried,2020-10-31 03:17:05,video,food,negative,12
299,313,81abd65a-3b76-4574-a0a7-db6bf7184ae2,indifferent,2021-02-20 20:02:26,video,food,neutral,20
300,314,81abd65a-3b76-4574-a0a7-db6bf7184ae2,super love,2020-10-28 13:14:29,video,food,positive,75
301,315,81abd65a-3b76-4574-a0a7-db6bf7184ae2,peeking,2020-08-30 00:08:16,video,food,neutral,35
302,316,81abd65a-3b76-4574-a0a7-db6bf7184ae2,disgust,2020-12-08 13:12:56,video,food,negative,0
303,317,81abd65a-3b76-4574-a0a7-db6bf7184ae2,scared,2020-11-04 21:06:52,video,food,negative,15
304,318,81abd65a-3b76-4574-a0a7-db6bf7184ae2,scared,2020-08-24 13:48:29,video,food,negative,15
305,319,81abd65a-3b76-4574-a0a7-db6bf7184ae2,disgust,2021-01-05 13:15:46,video,food,negative,0
306,320,81abd65a-3b76-4574-a0a7-db6bf7184ae2,adore,2021-02-28 09:21:36,video,food,positive,72
307,321,81abd65a-3b76-4574-a0a7-db6bf7184ae2,dislike,2020-09-22 04:09:35,video,food,negative,10
308,322,81abd65a-3b76-4574-a0a7-db6bf7184ae2,disgust,2020-11-08 02:43:54,video,food,negative,0
309,323,81abd65a-3b76-4574-a0a7-db6bf7184ae2,love,2020-10-26 11:48:40,video,food,positive,65
310,324,81abd65a-3b76-4574-a0a7-db6bf7184ae2,heart,2020-11-04 14:58:21,video,food,positive,60
311,325,81abd65a-3b76-4574-a0a7-db6bf7184ae2,love,2021-05-31 01:24:35,video,food,positive,65
312,326,81abd65a-3b76-4574-a0a7-db6bf7184ae2,peeking,2021-03-07 06:31:09,video,food,neutral,35
313,327,81abd65a-3b76-4574-a0a7-db6bf7184ae2,intrigued,2021-06-17 23:27:43,video,food,positive,45
314,328,81abd65a-3b76-4574-a0a7-db6bf7184ae2,intrigued,2020-07-27 23:54:47,video,food,positive,45
315,329,81abd65a-3b76-4574-a0a7-db6bf7184ae2,disgust,2021-04-19 01:45:56,video,food,negative,0
316,330,81abd65a-3b76-4574-a0a7-db6bf7184ae2,like,2020-10-05 13:55:20,video,food,positive,50
317,331,81abd65a-3b76-4574-a0a7-db6bf7184ae2,super love,2020-09-28 08:49:01,video,food,positive,75
318,332,81abd65a-3b76-4574-a0a7-db6bf7184ae2,dislike,2021-02-25 04:02:48,video,food,negative,10
319,333,81abd65a-3b76-4574-a0a7-db6bf7184ae2,heart,2020-12-24 22:31:22,video,food,positive,60
320,334,81abd65a-3b76-4574-a0a7-db6bf7184ae2,heart,2021-06-15 12:15:12,video,food,positive,60
321,335,81abd65a-3b76-4574-a0a7-db6bf7184ae2,dislike,2021-05-03 23:10:25,video,food,negative,10
322,336,81abd65a-3b76-4574-a0a7-db6bf7184ae2,intrigued,2021-02-12 04:23:19,video,food,positive,45
323,337,81abd65a-3b76-4574-a0a7-db6bf7184ae2,adore,2020-08-31 00:39:35,video,food,positive,72
324,338,81abd65a-3b76-4574-a0a7-db6bf7184ae2,indifferent,2021-01-11 08:47:58,video,food,neutral,20
325,339,81abd65a-3b76-4574-a0a7-db6bf7184ae2,super love,2020-08-02 20:28:34,video,food,positive,75
326,340,81abd65a-3b76-4574-a0a7-db6bf7184ae2,disgust,2020-10-18 12:49:22,video,food,negative,0
327,341,81abd65a-3b76-4574-a0a7-db6bf7184ae2,peeking,2021-03-28 08:08:25,video,food,neutral,35
328,342,81abd65a-3b76-4574-a0a7-db6bf7184ae2,super love,2021-02-11 04:02:30,video,food,positive,75
329,343,81abd65a-3b76-4574-a0a7-db6bf7184ae2,heart,2020-08-12 23:43:02,video,food,positive,60
330,344,81abd65a-3b76-4574-a0a7-db6bf7184ae2,scared,2021-01-07 02:48:35,video,food,negative,15
331,345,81abd65a-3b76-4574-a0a7-db6bf7184ae2,interested,2020-10-27 03:58:50,video,food,positive,30
332,346,81abd65a-3b76-4574-a0a7-db6bf7184ae2,scared,2021-02-19 00:55:24,video,food,negative,15
333,347,81abd65a-3b76-4574-a0a7-db6bf7184ae2,super love,2021-06-08 10:45:12,video,food,positive,75
334,348,81abd65a-3b76-4574-a0a7-db6bf7184ae2,like,2020-10-18 04:17:57,video,food,positive,50
335,349,81abd65a-3b76-4574-a0a7-db6bf7184ae2,super love,2020-11-05 13:54:53,video,food,positive,75
336,350,81abd65a-3b76-4574-a0a7-db6bf7184ae2,intrigued,2020-08-16 12:12:47,video,food,positive,45
337,351,81abd65a-3b76-4574-a0a7-db6bf7184ae2,scared,2020-10-14 14:55:56,video,food,negative,15
338,352,81abd65a-3b76-4574-a0a7-db6bf7184ae2,peeking,2021-04-01 12:04:53,video,food,neutral,35
339,353,81abd65a-3b76-4574-a0a7-db6bf7184ae2,like,2020-09-25 06:17:26,video,food,positive,50
340,355,e6ee2244-9382-49a9-8cbf-fa54aaaa2392,intrigued,2021-03-03 18:40:34,audio,travel,positive,45
341,357,7ffd0a82-4a0a-4527-a4d6-e251b756bac7,interested,2020-10-30 03:52:21,GIF,fitness,positive,30
342,358,7ffd0a82-4a0a-4527-a4d6-e251b756bac7,like,2021-02-12 05:48:42,GIF,fitness,positive,50
343,359,7ffd0a82-4a0a-4527-a4d6-e251b756bac7,disgust,2021-02-08 03:28:00,GIF,fitness,negative,0
344,360,7ffd0a82-4a0a-4527-a4d6-e251b756bac7,interested,2021-04-02 07:49:50,GIF,fitness,positive,30
345,361,7ffd0a82-4a0a-4527-a4d6-e251b756bac7,worried,2020-06-30 05:53:45,GIF,fitness,negative,12
346,362,7ffd0a82-4a0a-4527-a4d6-e251b756bac7,worried,2020-10-22 23:10:08,GIF,fitness,negative,12
347,363,7ffd0a82-4a0a-4527-a4d6-e251b756bac7,indifferent,2021-06-16 13:46:38,GIF,fitness,neutral,20
348,364,7ffd0a82-4a0a-4527-a4d6-e251b756bac7,cherish,2020-08-10 13:42:50,GIF,fitness,positive,70
349,366,f332d362-dc48-46c2-a64b-641157c0987e,adore,2020-07-26 19:34:55,GIF,soccer,positive,72
350,367,f332d362-dc48-46c2-a64b-641157c0987e,interested,2020-12-12 15:31:52,GIF,soccer,positive,30
351,368,f332d362-dc48-46c2-a64b-641157c0987e,want,2020-08-21 15:22:44,GIF,soccer,positive,70
352,369,f332d362-dc48-46c2-a64b-641157c0987e,indifferent,2021-05-31 20:37:12,GIF,soccer,neutral,20
353,370,f332d362-dc48-46c2-a64b-641157c0987e,indifferent,2021-02-14 06:00:42,GIF,soccer,neutral,20
354,371,f332d362-dc48-46c2-a64b-641157c0987e,disgust,2021-02-15 20:35:25,GIF,soccer,negative,0
355,373,a2e93b29-9259-4092-a4d7-62d5e823bb74,hate,2020-09-08 14:01:57,video,public speaking,negative,5
356,374,a2e93b29-9259-4092-a4d7-62d5e823bb74,worried,2020-10-28 07:37:33,video,public speaking,negative,12
357,375,a2e93b29-9259-4092-a4d7-62d5e823bb74,interested,2020-11-21 19:53:48,video,public speaking,positive,30
358,376,a2e93b29-9259-4092-a4d7-62d5e823bb74,scared,2020-10-16 22:41:35,video,public speaking,negative,15
359,377,a2e93b29-9259-4092-a4d7-62d5e823bb74,hate,2021-01-08 12:46:55,video,public speaking,negative,5
360,378,a2e93b29-9259-4092-a4d7-62d5e823bb74,want,2020-09-07 06:55:04,video,public speaking,positive,70
361,379,a2e93b29-9259-4092-a4d7-62d5e823bb74,hate,2021-01-26 16:14:57,video,public speaking,negative,5
362,380,a2e93b29-9259-4092-a4d7-62d5e823bb74,worried,2020-09-15 22:47:26,video,public speaking,negative,12
363,381,a2e93b29-9259-4092-a4d7-62d5e823bb74,love,2020-11-09 00:34:16,video,public speaking,positive,65
364,382,a2e93b29-9259-4092-a4d7-62d5e823bb74,like,2020-09-03 13:36:20,video,public speaking,positive,50
365,383,a2e93b29-9259-4092-a4d7-62d5e823bb74,indifferent,2021-02-01 04:49:33,video,public speaking,neutral,20
366,384,a2e93b29-9259-4092-a4d7-62d5e823bb74,want,2021-04-14 18:36:31,video,public speaking,positive,70
367,385,a2e93b29-9259-4092-a4d7-62d5e823bb74,love,2021-01-12 11:57:12,video,public speaking,positive,65
368,386,a2e93b29-9259-4092-a4d7-62d5e823bb74,dislike,2020-11-02 22:53:01,video,public speaking,negative,10
369,387,a2e93b29-9259-4092-a4d7-62d5e823bb74,heart,2021-03-08 00:05:02,video,public speaking,positive,60
370,388,a2e93b29-9259-4092-a4d7-62d5e823bb74,want,2020-09-14 05:11:58,video,public speaking,positive,70
371,389,a2e93b29-9259-4092-a4d7-62d5e823bb74,dislike,2020-07-28 09:50:53,video,public speaking,negative,10
372,390,a2e93b29-9259-4092-a4d7-62d5e823bb74,want,2020-06-30 01:25:28,video,public speaking,positive,70
373,391,a2e93b29-9259-4092-a4d7-62d5e823bb74,adore,2021-01-26 19:53:46,video,public speaking,positive,72
374,392,a2e93b29-9259-4092-a4d7-62d5e823bb74,cherish,2020-06-30 07:10:06,video,public speaking,positive,70
375,393,a2e93b29-9259-4092-a4d7-62d5e823bb74,adore,2021-05-19 16:20:37,video,public speaking,positive,72
376,394,a2e93b29-9259-4092-a4d7-62d5e823bb74,want,2021-03-11 23:55:36,video,public speaking,positive,70
377,395,a2e93b29-9259-4092-a4d7-62d5e823bb74,want,2020-10-17 22:39:24,video,public speaking,positive,70
378,396,a2e93b29-9259-4092-a4d7-62d5e823bb74,adore,2021-04-12 17:12:48,video,public speaking,positive,72
379,397,a2e93b29-9259-4092-a4d7-62d5e823bb74,hate,2020-11-25 01:57:44,video,public speaking,negative,5
380,398,a2e93b29-9259-4092-a4d7-62d5e823bb74,disgust,2021-06-09 09:41:37,video,public speaking,negative,0
381,399,a2e93b29-9259-4092-a4d7-62d5e823bb74,peeking,2021-05-20 17:51:52,video,public speaking,neutral,35
382,400,a2e93b29-9259-4092-a4d7-62d5e823bb74,hate,2020-09-30 18:09:27,video,public speaking,negative,5
383,401,a2e93b29-9259-4092-a4d7-62d5e823bb74,super love,2020-10-07 16:03:38,video,public speaking,positive,75
384,402,a2e93b29-9259-4092-a4d7-62d5e823bb74,scared,2020-10-07 01:24:33,video,public speaking,negative,15
385,403,a2e93b29-9259-4092-a4d7-62d5e823bb74,scared,2021-01-11 16:13:14,video,public speaking,negative,15
386,404,a2e93b29-9259-4092-a4d7-62d5e823bb74,disgust,2020-12-26 06:13:28,video,public speaking,negative,0
387,405,a2e93b29-9259-4092-a4d7-62d5e823bb74,disgust,2021-06-15 17:31:50,video,public speaking,negative,0
388,406,a2e93b29-9259-4092-a4d7-62d5e823bb74,scared,2021-05-21 09:25:49,video,public speaking,negative,15
389,407,a2e93b29-9259-4092-a4d7-62d5e823bb74,intrigued,2020-11-14 15:11:03,video,public speaking,positive,45
390,408,a2e93b29-9259-4092-a4d7-62d5e823bb74,super love,2021-05-05 15:38:53,video,public speaking,positive,75
391,409,a2e93b29-9259-4092-a4d7-62d5e823bb74,interested,2020-08-17 10:08:59,video,public speaking,positive,30
392,410,a2e93b29-9259-4092-a4d7-62d5e823bb74,intrigued,2020-12-31 05:53:41,video,public speaking,positive,45
393,412,9b3a6d30-48e8-476c-82be-9031524bd04d,disgust,2020-11-21 03:14:44,video,food,negative,0
394,413,9b3a6d30-48e8-476c-82be-9031524bd04d,hate,2020-10-05 18:00:47,video,food,negative,5
395,414,9b3a6d30-48e8-476c-82be-9031524bd04d,cherish,2021-05-28 15:20:37,video,food,positive,70
396,415,9b3a6d30-48e8-476c-82be-9031524bd04d,hate,2021-01-12 12:14:41,video,food,negative,5
397,416,9b3a6d30-48e8-476c-82be-9031524bd04d,scared,2021-02-20 00:07:04,video,food,negative,15
398,417,9b3a6d30-48e8-476c-82be-9031524bd04d,intrigued,2020-07-14 21:01:13,video,food,positive,45
399,418,9b3a6d30-48e8-476c-82be-9031524bd04d,worried,2021-06-05 10:04:02,video,food,negative,12
400,419,9b3a6d30-48e8-476c-82be-9031524bd04d,want,2021-03-23 01:55:33,video,food,positive,70
401,420,9b3a6d30-48e8-476c-82be-9031524bd04d,cherish,2021-05-18 09:52:53,video,food,positive,70
402,421,9b3a6d30-48e8-476c-82be-9031524bd04d,scared,2020-08-31 05:22:31,video,food,negative,15
403,422,9b3a6d30-48e8-476c-82be-9031524bd04d,like,2021-06-04 16:57:48,video,food,positive,50
404,423,9b3a6d30-48e8-476c-82be-9031524bd04d,disgust,2021-01-01 11:23:50,video,food,negative,0
405,424,9b3a6d30-48e8-476c-82be-9031524bd04d,dislike,2021-05-29 04:16:37,video,food,negative,10
406,425,9b3a6d30-48e8-476c-82be-9031524bd04d,interested,2020-07-18 10:43:22,video,food,positive,30
407,426,9b3a6d30-48e8-476c-82be-9031524bd04d,adore,2020-11-07 01:54:43,video,food,positive,72
408,427,9b3a6d30-48e8-476c-82be-9031524bd04d,like,2020-08-11 12:01:55,video,food,positive,50
409,428,9b3a6d30-48e8-476c-82be-9031524bd04d,dislike,2020-07-24 18:23:18,video,food,negative,10
410,429,9b3a6d30-48e8-476c-82be-9031524bd04d,scared,2020-10-08 08:38:12,video,food,negative,15
411,430,9b3a6d30-48e8-476c-82be-9031524bd04d,indifferent,2021-02-05 13:05:01,video,food,neutral,20
412,431,9b3a6d30-48e8-476c-82be-9031524bd04d,indifferent,2020-11-09 03:05:47,video,food,neutral,20
413,432,9b3a6d30-48e8-476c-82be-9031524bd04d,interested,2020-07-26 10:36:35,video,food,positive,30
414,433,9b3a6d30-48e8-476c-82be-9031524bd04d,like,2021-05-19 04:30:38,video,food,positive,50
415,434,9b3a6d30-48e8-476c-82be-9031524bd04d,super love,2020-11-15 22:53:12,video,food,positive,75
416,435,9b3a6d30-48e8-476c-82be-9031524bd04d,worried,2021-02-04 13:45:52,video,food,negative,12
417,436,9b3a6d30-48e8-476c-82be-9031524bd04d,intrigued,2020-08-01 23:38:51,video,food,positive,45
418,437,9b3a6d30-48e8-476c-82be-9031524bd04d,super love,2020-09-22 17:07:18,video,food,positive,75
419,439,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,adore,2021-05-21 12:47:49,video,tennis,positive,72
420,440,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,peeking,2021-02-25 12:05:38,video,tennis,neutral,35
421,441,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,disgust,2021-04-10 09:41:43,video,tennis,negative,0
422,442,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,worried,2021-04-06 19:56:38,video,tennis,negative,12
423,443,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,worried,2021-04-05 16:42:13,video,tennis,negative,12
424,444,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,disgust,2020-12-14 12:53:01,video,tennis,negative,0
425,445,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,heart,2021-03-06 10:03:19,video,tennis,positive,60
426,446,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,hate,2020-10-12 01:42:57,video,tennis,negative,5
427,447,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,like,2020-11-14 10:25:46,video,tennis,positive,50
428,448,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,scared,2021-06-07 12:44:11,video,tennis,negative,15
429,449,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,hate,2021-02-13 13:45:04,video,tennis,negative,5
430,450,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,love,2021-05-08 11:21:04,video,tennis,positive,65
431,451,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,scared,2020-11-20 19:09:52,video,tennis,negative,15
432,452,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,want,2020-07-18 03:52:55,video,tennis,positive,70
433,453,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,love,2020-08-27 15:23:50,video,tennis,positive,65
434,454,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,dislike,2020-09-29 02:49:19,video,tennis,negative,10
435,455,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,like,2020-08-17 14:29:47,video,tennis,positive,50
436,456,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,want,2020-08-16 17:45:53,video,tennis,positive,70
437,457,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,like,2020-07-06 00:08:33,video,tennis,positive,50
438,458,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,heart,2020-07-22 01:15:31,video,tennis,positive,60
439,459,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,scared,2021-05-16 13:24:49,video,tennis,negative,15
440,460,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,love,2021-05-20 22:09:11,video,tennis,positive,65
441,461,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,hate,2021-02-11 08:54:18,video,tennis,negative,5
442,462,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,intrigued,2020-08-03 17:58:38,video,tennis,positive,45
443,463,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,want,2020-09-18 16:29:26,video,tennis,positive,70
444,464,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,hate,2021-03-27 08:58:02,video,tennis,negative,5
445,465,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,dislike,2020-07-13 21:02:55,video,tennis,negative,10
446,466,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,super love,2021-01-19 03:07:21,video,tennis,positive,75
447,467,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,want,2021-04-30 06:11:44,video,tennis,positive,70
448,468,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,like,2021-04-04 01:34:57,video,tennis,positive,50
449,469,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,indifferent,2021-02-03 18:41:02,video,tennis,neutral,20
450,470,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,disgust,2020-10-06 10:20:38,video,tennis,negative,0
